Disease ID,Disease Name,Gene ID,DOID,Gene,Disease,Gene_idx,Disease_idx
C0002395,Alzheimer's Disease,338645,DOID:10652,15266,1511,4044,185
C0002395,Alzheimer's Disease,341,DOID:10652,1381,1511,3783,185
C0002395,Alzheimer's Disease,3416,DOID:10652,4154,1511,4045,185
C0002395,Alzheimer's Disease,343641,DOID:10652,18736,1511,4046,185
C0002395,Alzheimer's Disease,344148,DOID:10652,1031,1511,1275,185
C0002395,Alzheimer's Disease,3479,DOID:10652,1857,1511,796,185
C0002395,Alzheimer's Disease,348,DOID:10652,13902,1511,32,185
C0002395,Alzheimer's Disease,3480,DOID:10652,15718,1511,2546,185
C0002395,Alzheimer's Disease,3481,DOID:10652,15717,1511,479,185
C0002395,Alzheimer's Disease,3482,DOID:10652,15720,1511,2547,185
C0002395,Alzheimer's Disease,351,DOID:10652,4394,1511,3205,185
C0002395,Alzheimer's Disease,3553,DOID:10652,16861,1511,35,185
C0002395,Alzheimer's Disease,3630,DOID:10652,12977,1511,995,185
C0002395,Alzheimer's Disease,3635,DOID:10652,12974,1511,4047,185
C0002395,Alzheimer's Disease,3643,DOID:10652,2118,1511,202,185
C0002395,Alzheimer's Disease,388325,DOID:10652,18476,1511,4048,185
C0002395,Alzheimer's Disease,3952,DOID:10652,3344,1511,1686,185
C0002395,Alzheimer's Disease,4129,DOID:10652,7667,1511,1554,185
C0002395,Alzheimer's Disease,4137,DOID:10652,16204,1511,2503,185
C0002395,Alzheimer's Disease,4299,DOID:10652,6042,1511,1632,185
C0002395,Alzheimer's Disease,43,DOID:10652,13829,1511,1830,185
C0002395,Alzheimer's Disease,4321,DOID:10652,16909,1511,370,185
C0002395,Alzheimer's Disease,4336,DOID:10652,7929,1511,4049,185
C0002395,Alzheimer's Disease,4353,DOID:10652,5962,1511,371,185
C0002395,Alzheimer's Disease,4524,DOID:10652,14593,1511,373,185
C0002395,Alzheimer's Disease,4535,DOID:10652,9912,1511,130,185
C0002395,Alzheimer's Disease,4846,DOID:10652,3209,1511,802,185
C0002395,Alzheimer's Disease,4852,DOID:10652,12759,1511,209,185
C0002395,Alzheimer's Disease,498,DOID:10652,2656,1511,4050,185
C0002395,Alzheimer's Disease,51338,DOID:10652,17945,1511,4051,185
C0002395,Alzheimer's Disease,5328,DOID:10652,17337,1511,1039,185
C0002395,Alzheimer's Disease,54205,DOID:10652,1525,1511,1288,185
C0002395,Alzheimer's Disease,54209,DOID:10652,1522,1511,4052,185
C0002395,Alzheimer's Disease,54498,DOID:10652,17782,1511,4053,185
C0002395,Alzheimer's Disease,5468,DOID:10652,16162,1511,48,185
C0002395,Alzheimer's Disease,54798,DOID:10652,15803,1511,4054,185
C0002395,Alzheimer's Disease,54828,DOID:10652,15774,1511,4055,185
C0002395,Alzheimer's Disease,55063,DOID:10652,1445,1511,4056,185
C0002395,Alzheimer's Disease,55351,DOID:10652,17948,1511,4057,185
C0002395,Alzheimer's Disease,55676,DOID:10652,11373,1511,4058,185
C0002395,Alzheimer's Disease,55691,DOID:10652,6694,1511,222,185
C0002395,Alzheimer's Disease,5621,DOID:10652,9673,1511,1124,185
C0002395,Alzheimer's Disease,5649,DOID:10652,11588,1511,2076,185
C0002395,Alzheimer's Disease,5663,DOID:10652,10964,1511,3211,185
C0002395,Alzheimer's Disease,5664,DOID:10652,10968,1511,3802,185
C0002395,Alzheimer's Disease,56776,DOID:10652,1882,1511,4059,185
C0002395,Alzheimer's Disease,5697,DOID:10652,16210,1511,4060,185
C0002395,Alzheimer's Disease,57091,DOID:10652,19007,1511,4061,185
C0002395,Alzheimer's Disease,57569,DOID:10652,18536,1511,4062,185
C0002395,Alzheimer's Disease,57687,DOID:10652,15438,1511,4063,185
C0002395,Alzheimer's Disease,581,DOID:10652,4794,1511,604,185
C0002395,Alzheimer's Disease,5819,DOID:10652,10712,1511,3788,185
C0002395,Alzheimer's Disease,590,DOID:10652,3593,1511,1482,185
C0002395,Alzheimer's Disease,596,DOID:10652,3599,1511,845,185
C0002395,Alzheimer's Disease,60412,DOID:10652,12400,1511,4064,185
C0002395,Alzheimer's Disease,627,DOID:10652,6266,1511,2079,185
C0002395,Alzheimer's Disease,642,DOID:10652,12441,1511,4065,185
C0002395,Alzheimer's Disease,64231,DOID:10652,2857,1511,4066,185
C0002395,Alzheimer's Disease,64478,DOID:10652,18169,1511,57,185
C0002395,Alzheimer's Disease,6517,DOID:10652,5667,1511,4067,185
C0002395,Alzheimer's Disease,6648,DOID:10652,6698,1511,58,185
C0002395,Alzheimer's Disease,6653,DOID:10652,15969,1511,4068,185
C0002395,Alzheimer's Disease,7018,DOID:10652,15788,1511,97,185
C0002395,Alzheimer's Disease,7019,DOID:10652,15789,1511,4069,185
C0002395,Alzheimer's Disease,7124,DOID:10652,17192,1511,62,185
C0002395,Alzheimer's Disease,7167,DOID:10652,2264,1511,274,185
C0002395,Alzheimer's Disease,7422,DOID:10652,3879,1511,66,185
C0002395,Alzheimer's Disease,7447,DOID:10652,3874,1511,4070,185
C0002395,Alzheimer's Disease,7782,DOID:10652,15283,1511,4071,185
C0002395,Alzheimer's Disease,79660,DOID:10652,12848,1511,4072,185
C0002395,Alzheimer's Disease,79685,DOID:10652,16921,1511,3551,185
C0002395,Alzheimer's Disease,79722,DOID:10652,555,1511,432,185
C0002395,Alzheimer's Disease,79789,DOID:10652,6239,1511,4073,185
C0002395,Alzheimer's Disease,801,DOID:10652,10245,1511,3327,185
C0002395,Alzheimer's Disease,80320,DOID:10652,17107,1511,4074,185
C0002395,Alzheimer's Disease,8301,DOID:10652,11667,1511,4075,185
C0002395,Alzheimer's Disease,836,DOID:10652,11079,1511,1537,185
C0002395,Alzheimer's Disease,84466,DOID:10652,17701,1511,2970,185
C0002395,Alzheimer's Disease,84888,DOID:10652,17834,1511,4076,185
C0002395,Alzheimer's Disease,8738,DOID:10652,1289,1511,4077,185
C0002395,Alzheimer's Disease,8878,DOID:10652,10865,1511,3581,185
C0002395,Alzheimer's Disease,8913,DOID:10652,542,1511,4078,185
C0002395,Alzheimer's Disease,9019,DOID:10652,15261,1511,4079,185
C0002395,Alzheimer's Disease,932,DOID:10652,16745,1511,4080,185
C0002395,Alzheimer's Disease,9325,DOID:10652,4869,1511,4081,185
C0002395,Alzheimer's Disease,945,DOID:10652,13030,1511,4082,185
C0002395,Alzheimer's Disease,9498,DOID:10652,11448,1511,4083,185
C0002395,Alzheimer's Disease,9705,DOID:10652,18150,1511,4084,185
C0002395,Alzheimer's Disease,9844,DOID:10652,8292,1511,81,185
C0002395,Alzheimer's Disease,9846,DOID:10652,8291,1511,3924,185
C0268237,Cytochrome-c Oxidase Deficiency,100131801,DOID:3762,7749,4093,4085,186
C0268237,Cytochrome-c Oxidase Deficiency,116228,DOID:3762,8147,4093,4086,186
C0268237,Cytochrome-c Oxidase Deficiency,1340,DOID:3762,5035,4093,4087,186
C0268237,Cytochrome-c Oxidase Deficiency,1352,DOID:3762,13492,4093,4088,186
C0268237,Cytochrome-c Oxidase Deficiency,22868,DOID:3762,9192,4093,4089,186
C0268237,Cytochrome-c Oxidase Deficiency,28958,DOID:3762,4026,4093,4090,186
C0268237,Cytochrome-c Oxidase Deficiency,4512,DOID:3762,5782,4093,4091,186
C0268237,Cytochrome-c Oxidase Deficiency,4513,DOID:3762,5783,4093,1471,186
C0268237,Cytochrome-c Oxidase Deficiency,4514,DOID:3762,5786,4093,1057,186
C0268237,Cytochrome-c Oxidase Deficiency,51204,DOID:3762,16242,4093,1234,186
C0268237,Cytochrome-c Oxidase Deficiency,6341,DOID:3762,14865,4093,1188,186
C0268237,Cytochrome-c Oxidase Deficiency,6834,DOID:3762,17500,4093,1239,186
C0268237,Cytochrome-c Oxidase Deficiency,84334,DOID:3762,13629,4093,2734,186
C0268237,Cytochrome-c Oxidase Deficiency,84987,DOID:3762,17032,4093,4092,186
C0268237,Cytochrome-c Oxidase Deficiency,9997,DOID:3762,14751,4093,1241,186
C0035304,Retinal Degeneration,1356,DOID:8466,13495,6305,21,187
C0035304,Retinal Degeneration,1406,DOID:8466,3630,6305,2783,187
C0035304,Retinal Degeneration,145226,DOID:8466,17218,6305,2784,187
C0035304,Retinal Degeneration,23322,DOID:8466,16958,6305,2470,187
C0035304,Retinal Degeneration,2668,DOID:8466,17316,6305,3201,187
C0035304,Retinal Degeneration,4901,DOID:8466,8790,6305,2803,187
C0035304,Retinal Degeneration,5158,DOID:8466,17461,6305,2807,187
C0035304,Retinal Degeneration,54806,DOID:8466,16340,6305,1590,187
C0035304,Retinal Degeneration,57560,DOID:8466,6333,6305,4093,187
C0035304,Retinal Degeneration,596,DOID:8466,3599,6305,845,187
C0035304,Retinal Degeneration,6010,DOID:8466,9113,6305,2817,187
C0035304,Retinal Degeneration,6103,DOID:8466,3758,6305,2823,187
C0035304,Retinal Degeneration,64802,DOID:8466,6368,6305,3791,187
C0035304,Retinal Degeneration,6647,DOID:8466,6702,6305,1003,187
C0035304,Retinal Degeneration,84839,DOID:8466,6355,6305,4094,187
C0035309,Retinal Diseases,100506658,DOID:5679,4795,5173,4095,188
C0035309,Retinal Diseases,10806,DOID:5679,15977,5173,2610,188
C0035309,Retinal Diseases,1103,DOID:5679,11294,5173,4096,188
C0035309,Retinal Diseases,1297,DOID:5679,17248,5173,1492,188
C0035309,Retinal Diseases,23411,DOID:5679,3059,5173,561,188
C0035309,Retinal Diseases,30813,DOID:5679,11821,5173,4097,188
C0035309,Retinal Diseases,3162,DOID:5679,17355,5173,269,188
C0035309,Retinal Diseases,3383,DOID:5679,3617,5173,528,188
C0035309,Retinal Diseases,3440,DOID:5679,16490,5173,270,188
C0035309,Retinal Diseases,4318,DOID:5679,7270,5173,1181,188
C0035309,Retinal Diseases,4543,DOID:5679,16267,5173,4098,188
C0035309,Retinal Diseases,4843,DOID:5679,3214,5173,42,188
C0035309,Retinal Diseases,5155,DOID:5679,17466,5173,2560,188
C0035309,Retinal Diseases,5311,DOID:5679,8575,5173,3208,188
C0035309,Retinal Diseases,5788,DOID:5679,3408,5173,401,188
C0035309,Retinal Diseases,7070,DOID:5679,14109,5173,4099,188
C0035309,Retinal Diseases,7124,DOID:5679,17192,5173,62,188
C0035309,Retinal Diseases,7274,DOID:5679,18559,5173,2826,188
C0035309,Retinal Diseases,7422,DOID:5679,3879,5173,66,188
C0035309,Retinal Diseases,7431,DOID:5679,16507,5173,1036,188
C0035309,Retinal Diseases,8322,DOID:5679,12302,5173,4100,188
C0011616,Contact Dermatitis,10850,DOID:2773,8047,3552,4101,189
C0011616,Contact Dermatitis,11004,DOID:2773,5968,3552,4102,189
C0011616,Contact Dermatitis,1230,DOID:2773,15018,3552,1157,189
C0011616,Contact Dermatitis,1394,DOID:2773,14771,3552,4103,189
C0011616,Contact Dermatitis,1490,DOID:2773,14951,3552,293,189
C0011616,Contact Dermatitis,1520,DOID:2773,10551,3552,4104,189
C0011616,Contact Dermatitis,1543,DOID:2773,604,3552,1734,189
C0011616,Contact Dermatitis,1545,DOID:2773,602,3552,1340,189
C0011616,Contact Dermatitis,1646,DOID:2773,4226,3552,2528,189
C0011616,Contact Dermatitis,1649,DOID:2773,4233,3552,1034,189
C0011616,Contact Dermatitis,1672,DOID:2773,12519,3552,1740,189
C0011616,Contact Dermatitis,1728,DOID:2773,1889,3552,1160,189
C0011616,Contact Dermatitis,1843,DOID:2773,16022,3552,2890,189
C0011616,Contact Dermatitis,196,DOID:2773,2434,3552,308,189
C0011616,Contact Dermatitis,2167,DOID:2773,16036,3552,4105,189
C0011616,Contact Dermatitis,2312,DOID:2773,9414,3552,4106,189
C0011616,Contact Dermatitis,2315,DOID:2773,17780,3552,1571,189
C0011616,Contact Dermatitis,23657,DOID:2773,6270,3552,4107,189
C0011616,Contact Dermatitis,2495,DOID:2773,16694,3552,3200,189
C0011616,Contact Dermatitis,2539,DOID:2773,1475,3552,264,189
C0011616,Contact Dermatitis,2720,DOID:2773,1150,3552,1495,189
C0011616,Contact Dermatitis,2729,DOID:2773,1152,3552,265,189
C0011616,Contact Dermatitis,2833,DOID:2773,13152,3552,746,189
C0011616,Contact Dermatitis,2936,DOID:2773,17321,3552,267,189
C0011616,Contact Dermatitis,2937,DOID:2773,17322,3552,115,189
C0011616,Contact Dermatitis,2950,DOID:2773,15833,3552,1038,189
C0011616,Contact Dermatitis,3084,DOID:2773,17183,3552,2661,189
C0011616,Contact Dermatitis,30968,DOID:2773,6059,3552,4108,189
C0011616,Contact Dermatitis,3108,DOID:2773,15863,3552,4109,189
C0011616,Contact Dermatitis,3162,DOID:2773,17355,3552,269,189
C0011616,Contact Dermatitis,3315,DOID:2773,15553,3552,569,189
C0011616,Contact Dermatitis,3320,DOID:2773,5565,3552,570,189
C0011616,Contact Dermatitis,3485,DOID:2773,15721,3552,672,189
C0011616,Contact Dermatitis,3489,DOID:2773,15714,3552,1812,189
C0011616,Contact Dermatitis,3606,DOID:2773,3415,3552,356,189
C0011616,Contact Dermatitis,3621,DOID:2773,4070,3552,4110,189
C0011616,Contact Dermatitis,3849,DOID:2773,16213,3552,4111,189
C0011616,Contact Dermatitis,3851,DOID:2773,7027,3552,4112,189
C0011616,Contact Dermatitis,3858,DOID:2773,4919,3552,4008,189
C0011616,Contact Dermatitis,3934,DOID:2773,17957,3552,361,189
C0011616,Contact Dermatitis,4317,DOID:2773,7269,3552,3005,189
C0011616,Contact Dermatitis,4319,DOID:2773,7271,3552,369,189
C0011616,Contact Dermatitis,4835,DOID:2773,14594,3552,4113,189
C0011616,Contact Dermatitis,5008,DOID:2773,11770,3552,4114,189
C0011616,Contact Dermatitis,51311,DOID:2773,11369,3552,4115,189
C0011616,Contact Dermatitis,5266,DOID:2773,1244,3552,4116,189
C0011616,Contact Dermatitis,54578,DOID:2773,14666,3552,4117,189
C0011616,Contact Dermatitis,54658,DOID:2773,1876,3552,4118,189
C0011616,Contact Dermatitis,57016,DOID:2773,5336,3552,1403,189
C0011616,Contact Dermatitis,5718,DOID:2773,652,3552,4119,189
C0011616,Contact Dermatitis,596,DOID:2773,3599,3552,845,189
C0011616,Contact Dermatitis,6279,DOID:2773,2490,3552,4120,189
C0011616,Contact Dermatitis,6288,DOID:2773,12079,3552,4121,189
C0011616,Contact Dermatitis,6317,DOID:2773,4165,3552,2867,189
C0011616,Contact Dermatitis,6318,DOID:2773,4168,3552,4122,189
C0011616,Contact Dermatitis,6647,DOID:2773,6702,3552,1003,189
C0011616,Contact Dermatitis,6649,DOID:2773,6699,3552,2367,189
C0011616,Contact Dermatitis,7099,DOID:2773,13479,3552,1431,189
C0011616,Contact Dermatitis,7177,DOID:2773,11864,3552,4123,189
C0011616,Contact Dermatitis,7295,DOID:2773,17527,3552,1196,189
C0011616,Contact Dermatitis,7296,DOID:2773,3126,3552,950,189
C0011616,Contact Dermatitis,7422,DOID:2773,3879,3552,66,189
C0011616,Contact Dermatitis,841,DOID:2773,16428,3552,898,189
C0011616,Contact Dermatitis,8544,DOID:2773,281,3552,4124,189
C0011616,Contact Dermatitis,8744,DOID:2773,8936,3552,4125,189
C0011616,Contact Dermatitis,9076,DOID:2773,16843,3552,4126,189
C0011616,Contact Dermatitis,942,DOID:2773,13031,3552,1203,189
C0011616,Contact Dermatitis,9547,DOID:2773,12797,3552,260,189
C0011616,Contact Dermatitis,9588,DOID:2773,16332,3552,2597,189
C0011616,Contact Dermatitis,960,DOID:2773,12406,3552,1101,189
C0011616,Contact Dermatitis,9759,DOID:2773,534,3552,4127,189
C0011615,"Dermatitis, Atopic",11127,DOID:3310,10919,3836,3972,190
C0011615,"Dermatitis, Atopic",1232,DOID:3310,15019,3836,553,190
C0011615,"Dermatitis, Atopic",1234,DOID:3310,15014,3836,920,190
C0011615,"Dermatitis, Atopic",129446,DOID:3310,17342,3836,4128,190
C0011615,"Dermatitis, Atopic",151887,DOID:3310,18235,3836,4129,190
C0011615,"Dermatitis, Atopic",22891,DOID:3310,16380,3836,2242,190
C0011615,"Dermatitis, Atopic",2312,DOID:3310,9414,3836,4106,190
C0011615,"Dermatitis, Atopic",2720,DOID:3310,1150,3836,1495,190
C0011615,"Dermatitis, Atopic",282617,DOID:3310,14840,3836,923,190
C0011615,"Dermatitis, Atopic",2833,DOID:3310,13152,3836,746,190
C0011615,"Dermatitis, Atopic",284382,DOID:3310,16139,3836,4130,190
C0011615,"Dermatitis, Atopic",3106,DOID:3310,15867,3836,565,190
C0011615,"Dermatitis, Atopic",3458,DOID:3310,2530,3836,344,190
C0011615,"Dermatitis, Atopic",3553,DOID:3310,16861,3836,35,190
C0011615,"Dermatitis, Atopic",3565,DOID:3310,8531,3836,36,190
C0011615,"Dermatitis, Atopic",3567,DOID:3310,8529,3836,1684,190
C0011615,"Dermatitis, Atopic",3569,DOID:3310,8535,3836,37,190
C0011615,"Dermatitis, Atopic",3586,DOID:3310,11765,3836,355,190
C0011615,"Dermatitis, Atopic",3596,DOID:3310,2803,3836,39,190
C0011615,"Dermatitis, Atopic",3627,DOID:3310,4076,3836,747,190
C0011615,"Dermatitis, Atopic",386653,DOID:3310,2141,3836,4131,190
C0011615,"Dermatitis, Atopic",5017,DOID:3310,2147,3836,4132,190
C0011615,"Dermatitis, Atopic",5089,DOID:3310,9191,3836,3989,190
C0011615,"Dermatitis, Atopic",5465,DOID:3310,14955,3836,1223,190
C0011615,"Dermatitis, Atopic",54778,DOID:3310,14063,3836,4133,190
C0011615,"Dermatitis, Atopic",5599,DOID:3310,2994,3836,4134,190
C0011615,"Dermatitis, Atopic",56946,DOID:3310,1124,3836,3532,190
C0011615,"Dermatitis, Atopic",6279,DOID:3310,2490,3836,4120,190
C0011615,"Dermatitis, Atopic",6352,DOID:3310,5471,3836,782,190
C0011615,"Dermatitis, Atopic",6356,DOID:3310,5467,3836,610,190
C0011615,"Dermatitis, Atopic",6361,DOID:3310,14274,3836,3931,190
C0011615,"Dermatitis, Atopic",6367,DOID:3310,14276,3836,4135,190
C0011615,"Dermatitis, Atopic",6369,DOID:3310,14268,3836,3932,190
C0011615,"Dermatitis, Atopic",63940,DOID:3310,17010,3836,4136,190
C0011615,"Dermatitis, Atopic",6401,DOID:3310,11002,3836,1597,190
C0011615,"Dermatitis, Atopic",6556,DOID:3310,4345,3836,416,190
C0011615,"Dermatitis, Atopic",6778,DOID:3310,703,3836,847,190
C0011615,"Dermatitis, Atopic",7148,DOID:3310,1600,3836,1643,190
C0011615,"Dermatitis, Atopic",84433,DOID:3310,8216,3836,3312,190
C0011615,"Dermatitis, Atopic",85480,DOID:3310,15480,3836,4000,190
C0011615,"Dermatitis, Atopic",8809,DOID:3310,17925,3836,1263,190
C0011615,"Dermatitis, Atopic",8875,DOID:3310,10860,3836,75,190
C0011615,"Dermatitis, Atopic",8876,DOID:3310,9121,3836,76,190
C0011615,"Dermatitis, Atopic",90865,DOID:3310,10741,3836,2493,190
C0010068,Coronary heart disease,100048912,DOID:3393,19068,3894,865,103
C0010068,Coronary heart disease,11173,DOID:3393,17946,3894,3475,103
C0010068,Coronary heart disease,136991,DOID:3393,4414,3894,1723,103
C0010068,Coronary heart disease,148738,DOID:3393,5947,3894,2435,103
C0010068,Coronary heart disease,1524,DOID:3393,16708,3894,554,103
C0010068,Coronary heart disease,1636,DOID:3393,13743,3894,1211,103
C0010068,Coronary heart disease,1952,DOID:3393,6162,3894,2410,103
C0010068,Coronary heart disease,2100,DOID:3393,16586,3894,1349,103
C0010068,Coronary heart disease,217,DOID:3393,12204,3894,1350,103
C0010068,Coronary heart disease,221692,DOID:3393,18212,3894,102,103
C0010068,Coronary heart disease,22808,DOID:3393,9839,3894,1037,103
C0010068,Coronary heart disease,2321,DOID:3393,16516,3894,1494,103
C0010068,Coronary heart disease,23293,DOID:3393,14168,3894,2636,103
C0010068,Coronary heart disease,23294,DOID:3393,14167,3894,1625,103
C0010068,Coronary heart disease,23316,DOID:3393,8005,3894,4137,103
C0010068,Coronary heart disease,25902,DOID:3393,3716,3894,4035,103
C0010068,Coronary heart disease,283450,DOID:3393,15727,3894,2329,103
C0010068,Coronary heart disease,338,DOID:3393,3675,3894,2038,103
C0010068,Coronary heart disease,345,DOID:3393,13895,3894,3695,103
C0010068,Coronary heart disease,348,DOID:3393,13902,3894,32,103
C0010068,Coronary heart disease,3570,DOID:3393,1027,3894,352,103
C0010068,Coronary heart disease,375056,DOID:3393,15864,3894,2416,103
C0010068,Coronary heart disease,3949,DOID:3393,12278,3894,2039,103
C0010068,Coronary heart disease,3988,DOID:3393,13584,3894,4138,103
C0010068,Coronary heart disease,4018,DOID:3393,13572,3894,3969,103
C0010068,Coronary heart disease,4023,DOID:3393,4716,3894,927,103
C0010068,Coronary heart disease,4088,DOID:3393,6622,3894,1152,103
C0010068,Coronary heart disease,4524,DOID:3393,14593,3894,373,103
C0010068,Coronary heart disease,4633,DOID:3393,10089,3894,3815,103
C0010068,Coronary heart disease,4660,DOID:3393,17048,3894,1257,103
C0010068,Coronary heart disease,490,DOID:3393,2664,3894,2346,103
C0010068,Coronary heart disease,51530,DOID:3393,14226,3894,4139,103
C0010068,Coronary heart disease,5175,DOID:3393,17954,3894,2186,103
C0010068,Coronary heart disease,5328,DOID:3393,17337,3894,1039,103
C0010068,Coronary heart disease,5444,DOID:3393,14393,3894,385,103
C0010068,Coronary heart disease,54805,DOID:3393,11394,3894,2480,103
C0010068,Coronary heart disease,55219,DOID:3393,15660,3894,4140,103
C0010068,Coronary heart disease,55351,DOID:3393,17948,3894,4057,103
C0010068,Coronary heart disease,55759,DOID:3393,14194,3894,2425,103
C0010068,Coronary heart disease,55973,DOID:3393,3749,3894,4141,103
C0010068,Coronary heart disease,64240,DOID:3393,12433,3894,1913,103
C0010068,Coronary heart disease,65264,DOID:3393,353,3894,4142,103
C0010068,Coronary heart disease,6581,DOID:3393,18773,3894,236,103
C0010068,Coronary heart disease,6597,DOID:3393,8249,3894,2427,103
C0010068,Coronary heart disease,6927,DOID:3393,3967,3894,3959,103
C0010068,Coronary heart disease,6943,DOID:3393,6486,3894,4143,103
C0010068,Coronary heart disease,79001,DOID:3393,4949,3894,4144,103
C0010068,Coronary heart disease,7941,DOID:3393,1156,3894,3775,103
C0010068,Coronary heart disease,80350,DOID:3393,18836,3894,4145,103
C0010068,Coronary heart disease,80724,DOID:3393,15957,3894,4146,103
C0010068,Coronary heart disease,84439,DOID:3393,17788,3894,4147,103
C0010068,Coronary heart disease,84722,DOID:3393,597,3894,4148,103
C0010068,Coronary heart disease,8613,DOID:3393,15332,3894,4149,103
C0010068,Coronary heart disease,8701,DOID:3393,10319,3894,2028,103
C0010068,Coronary heart disease,8882,DOID:3393,3797,3894,4150,103
C0010068,Coronary heart disease,91851,DOID:3393,5386,3894,4151,103
C0010068,Coronary heart disease,948,DOID:3393,13025,3894,531,103
C0029456,Osteoporosis,10376,DOID:11476,1159,1825,4152,191
C0029456,Osteoporosis,10487,DOID:11476,16615,1825,4153,191
C0029456,Osteoporosis,10576,DOID:11476,531,1825,4154,191
C0029456,Osteoporosis,10584,DOID:11476,12773,1825,4155,191
C0029456,Osteoporosis,10935,DOID:11476,3768,1825,4156,191
C0029456,Osteoporosis,111,DOID:11476,17472,1825,2301,191
C0029456,Osteoporosis,11138,DOID:11476,1271,1825,4157,191
C0029456,Osteoporosis,11315,DOID:11476,4588,1825,2524,191
C0029456,Osteoporosis,11343,DOID:11476,6004,1825,4158,191
C0029456,Osteoporosis,114876,DOID:11476,5318,1825,4018,191
C0029456,Osteoporosis,118429,DOID:11476,15900,1825,631,191
C0029456,Osteoporosis,1277,DOID:11476,16131,1825,82,191
C0029456,Osteoporosis,1278,DOID:11476,6182,1825,1527,191
C0029456,Osteoporosis,1588,DOID:11476,1928,1825,1738,191
C0029456,Osteoporosis,2023,DOID:11476,12140,1825,310,191
C0029456,Osteoporosis,2122,DOID:11476,17039,1825,3586,191
C0029456,Osteoporosis,220164,DOID:11476,4733,1825,4159,191
C0029456,Osteoporosis,2243,DOID:11476,13355,1825,2469,191
C0029456,Osteoporosis,2244,DOID:11476,13348,1825,4160,191
C0029456,Osteoporosis,25796,DOID:11476,16780,1825,4161,191
C0029456,Osteoporosis,2597,DOID:11476,16284,1825,2539,191
C0029456,Osteoporosis,2820,DOID:11476,3609,1825,4162,191
C0029456,Osteoporosis,2876,DOID:11476,14364,1825,837,191
C0029456,Osteoporosis,2934,DOID:11476,17323,1825,938,191
C0029456,Osteoporosis,302,DOID:11476,12595,1825,3643,191
C0029456,Osteoporosis,338382,DOID:11476,12919,1825,4163,191
C0029456,Osteoporosis,3418,DOID:11476,3825,1825,495,191
C0029456,Osteoporosis,3569,DOID:11476,8535,1825,37,191
C0029456,Osteoporosis,3570,DOID:11476,1027,1825,352,191
C0029456,Osteoporosis,4041,DOID:11476,2750,1825,3099,191
C0029456,Osteoporosis,4057,DOID:11476,12332,1825,2337,191
C0029456,Osteoporosis,471,DOID:11476,4693,1825,375,191
C0029456,Osteoporosis,4860,DOID:11476,13261,1825,4164,191
C0029456,Osteoporosis,4982,DOID:11476,17753,1825,378,191
C0029456,Osteoporosis,501,DOID:11476,2269,1825,3683,191
C0029456,Osteoporosis,5019,DOID:11476,2149,1825,4165,191
C0029456,Osteoporosis,5034,DOID:11476,2808,1825,1849,191
C0029456,Osteoporosis,5315,DOID:11476,8579,1825,2565,191
C0029456,Osteoporosis,5341,DOID:11476,4153,1825,384,191
C0029456,Osteoporosis,5443,DOID:11476,14386,1825,779,191
C0029456,Osteoporosis,54503,DOID:11476,5868,1825,756,191
C0029456,Osteoporosis,5683,DOID:11476,7689,1825,3292,191
C0029456,Osteoporosis,5686,DOID:11476,7686,1825,592,191
C0029456,Osteoporosis,5741,DOID:11476,7317,1825,485,191
C0029456,Osteoporosis,5906,DOID:11476,15707,1825,4166,191
C0029456,Osteoporosis,5972,DOID:11476,7726,1825,53,191
C0029456,Osteoporosis,6251,DOID:11476,1815,1825,4167,191
C0029456,Osteoporosis,6648,DOID:11476,6698,1825,58,191
C0029456,Osteoporosis,7040,DOID:11476,5887,1825,98,191
C0029456,Osteoporosis,7094,DOID:11476,13472,1825,4168,191
C0029456,Osteoporosis,71,DOID:11476,16397,1825,3685,191
C0029456,Osteoporosis,7167,DOID:11476,2264,1825,274,191
C0029456,Osteoporosis,7171,DOID:11476,11865,1825,4169,191
C0029456,Osteoporosis,7307,DOID:11476,5861,1825,620,191
C0029456,Osteoporosis,7414,DOID:11476,16972,1825,4170,191
C0029456,Osteoporosis,7421,DOID:11476,15195,1825,760,191
C0029456,Osteoporosis,7471,DOID:11476,17397,1825,4171,191
C0029456,Osteoporosis,760,DOID:11476,7903,1825,2283,191
C0029456,Osteoporosis,799,DOID:11476,1576,1825,3621,191
C0029456,Osteoporosis,8572,DOID:11476,8673,1825,3560,191
C0029456,Osteoporosis,8600,DOID:11476,5911,1825,899,191
C0029456,Osteoporosis,92344,DOID:11476,15075,1825,4172,191
C0029456,Osteoporosis,9365,DOID:11476,6109,1825,2495,191
C0029456,Osteoporosis,9948,DOID:11476,1416,1825,4173,191
C0018801,Heart failure,10516,DOID:6000,14054,5346,1701,192
C0018801,Heart failure,10891,DOID:6000,9386,5346,2407,192
C0018801,Heart failure,112616,DOID:6000,15622,5346,4174,192
C0018801,Heart failure,1401,DOID:6000,3627,5346,22,192
C0018801,Heart failure,1431,DOID:6000,13163,5346,4175,192
C0018801,Heart failure,1437,DOID:6000,13157,5346,23,192
C0018801,Heart failure,1440,DOID:6000,2306,5346,475,192
C0018801,Heart failure,1490,DOID:6000,14951,5346,293,192
C0018801,Heart failure,152,DOID:6000,1111,5346,4176,192
C0018801,Heart failure,153,DOID:6000,1110,5346,990,192
C0018801,Heart failure,1536,DOID:6000,11718,5346,991,192
C0018801,Heart failure,155,DOID:6000,1112,5346,3224,192
